{38EDC0C2-D708-0F63-E063-4704A8C00424},240000,29/05/2025 00:00,BN10 7ES,F,N,L,"PALM COURT, 362 - 364",FLAT 7,SOUTH COAST ROAD,TELSCOMBE CLIFFS,PEACEHAVEN,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D70B-0F63-E063-4704A8C00424},209250,26/06/2025 00:00,BN20 7BP,F,N,L,16,FLAT 2,GRASSINGTON ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D70C-0F63-E063-4704A8C00424},230000,02/06/2025 00:00,BN1 3RH,F,N,L,23,FLAT 2,BUCKINGHAM ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D70D-0F63-E063-4704A8C00424},265000,12/06/2025 00:00,BN23 7AP,S,N,F,130,,PRIORY ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D70F-0F63-E063-4704A8C00424},250000,03/01/2025 00:00,BN1 4JJ,F,N,L,9,GROUND FLOOR FLAT,ROSE HILL TERRACE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D710-0F63-E063-4704A8C00424},180000,20/05/2025 00:00,BN21 2DX,F,N,L,77,FLAT C,ENYS ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D713-0F63-E063-4704A8C00424},985000,23/01/2025 00:00,BN3 6UL,S,N,F,78,,SHIRLEY DRIVE,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D715-0F63-E063-4704A8C00424},315000,27/05/2025 00:00,BN1 6DE,F,N,L,62,UPPER MAISONETTE,SPRINGFIELD ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D716-0F63-E063-4704A8C00424},505000,28/03/2025 00:00,BN2 9ZG,T,N,F,10,,FRESHFIELD STREET,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D71E-0F63-E063-4704A8C00424},340099,29/05/2025 00:00,BN1 3AH,F,N,L,"WINDLESHAM HALL, 7 - 9",FLAT 10,WINDLESHAM AVENUE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D71F-0F63-E063-4704A8C00424},418000,10/06/2025 00:00,BN3 1ED,F,N,L,34,FLAT 4,BRUNSWICK SQUARE,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D720-0F63-E063-4704A8C00424},192000,23/05/2025 00:00,BN1 5JS,F,N,L,WINDSOR COURT,FLAT 81,TONGDEAN LANE,WITHDEAN,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D721-0F63-E063-4704A8C00424},490000,15/05/2025 00:00,BN26 6GE,D,N,F,30,,CORNFLOWER CRESCENT,,POLEGATE,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D722-0F63-E063-4704A8C00424},257500,30/05/2025 00:00,BN10 8SX,F,N,L,"SUNSET, 16",FLAT 5,SOUTH COAST ROAD,,PEACEHAVEN,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D723-0F63-E063-4704A8C00424},133500,30/05/2025 00:00,BN9 0PH,F,N,L,MARTELLO COURT,FLAT 12,ST MARTINS CRESCENT,SOUTH HEIGHTON,NEWHAVEN,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D724-0F63-E063-4704A8C00424},290000,21/05/2025 00:00,BN1 4NU,F,N,L,21,BASEMENT FLAT,YARDLEY STREET,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D725-0F63-E063-4704A8C00424},390000,15/05/2025 00:00,BN2 3AD,F,N,L,21A,,FRANKLIN ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D726-0F63-E063-4704A8C00424},415000,28/02/2025 00:00,BN1 5DG,F,N,L,24,GROUND FLOOR FLAT,LANCASTER ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D728-0F63-E063-4704A8C00424},265000,03/06/2025 00:00,BN20 7SU,F,N,L,12,FLAT 3,DENTON ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D72A-0F63-E063-4704A8C00424},290000,16/05/2025 00:00,BN24 5GT,T,N,F,16,,RAMSONS LANE,STONE CROSS,PEVENSEY,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D72B-0F63-E063-4704A8C00424},405000,02/05/2025 00:00,BN24 5GE,S,N,F,1,,BRACKEN GROVE,STONE CROSS,PEVENSEY,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D72C-0F63-E063-4704A8C00424},215000,27/05/2025 00:00,BN9 9QL,T,N,F,29,,SOUTH ROAD,,NEWHAVEN,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D72E-0F63-E063-4704A8C00424},520000,20/06/2025 00:00,BN27 4FS,D,N,F,24,,TREFOIL ROAD,HELLINGLY,HAILSHAM,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D72F-0F63-E063-4704A8C00424},300000,14/01/2025 00:00,BN2 6BA,F,N,L,110A,,WARREN ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D734-0F63-E063-4704A8C00424},205000,28/05/2025 00:00,BN21 3BL,F,N,L,GANNET HOUSE,FLAT 15,HARTINGTON PLACE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D736-0F63-E063-4704A8C00424},290000,03/01/2025 00:00,BN22 8UX,S,N,F,1,,BROOKMEAD CLOSE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D737-0F63-E063-4704A8C00424},151000,28/03/2025 00:00,BN1 4QD,F,N,L,2A,,CAMPBELL ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D738-0F63-E063-4704A8C00424},390000,09/06/2025 00:00,BN21 1HD,F,N,L,6,FLAT 1,THE GOFFS,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D739-0F63-E063-4704A8C00424},500000,06/06/2025 00:00,BN3 2PL,F,N,L,17,FLAT 2,FOURTH AVENUE,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D73A-0F63-E063-4704A8C00424},270000,02/05/2025 00:00,BN3 5FQ,F,N,L,1A,FLAT 1,SHELLEY ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D73E-0F63-E063-4704A8C00424},180000,13/06/2025 00:00,BN21 3WW,F,N,L,"CHARTWELL HOUSE, 1A",FLAT 8,WHARF ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D73F-0F63-E063-4704A8C00424},308500,30/05/2025 00:00,BN3 5DR,F,N,L,5B,,PORTLAND ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D740-0F63-E063-4704A8C00424},180000,13/01/2025 00:00,BN1 6GL,F,N,L,107B,,HAVELOCK ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D742-0F63-E063-4704A8C00424},448000,30/04/2025 00:00,BN24 5GT,D,N,F,26,,RAMSONS LANE,STONE CROSS,PEVENSEY,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D745-0F63-E063-4704A8C00424},180000,23/05/2025 00:00,BN3 5PE,F,N,L,CARMEL HOUSE,FLAT 21,WESTBOURNE STREET,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D747-0F63-E063-4704A8C00424},340000,28/03/2025 00:00,BN2 3FN,F,N,L,FIRBANK,1,BROMLEY ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D748-0F63-E063-4704A8C00424},470675,17/06/2025 00:00,BN26 6GH,D,N,F,9,,TWIN OAKS DRIVE,,POLEGATE,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D74B-0F63-E063-4704A8C00424},260000,30/05/2025 00:00,BN7 1UD,F,N,L,"CASTLE VIEW APARTMENTS, 1A",FLAT 2,ST MARTINS LANE,,LEWES,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D74C-0F63-E063-4704A8C00424},115000,06/06/2025 00:00,BN20 7EE,F,N,L,GRANVILLE COURT,FLAT 33,GRANVILLE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D752-0F63-E063-4704A8C00424},275000,17/01/2025 00:00,BN1 6UB,F,N,L,CLIVEDEN COURT,14,CLIVEDEN CLOSE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D754-0F63-E063-4704A8C00424},330000,16/06/2025 00:00,BN10 8HN,D,N,F,29,,STEYNING AVENUE,,PEACEHAVEN,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D755-0F63-E063-4704A8C00424},350000,04/06/2025 00:00,BN22 8TY,S,N,F,131,,BRIDGEMERE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D756-0F63-E063-4704A8C00424},165000,06/06/2025 00:00,BN21 4SA,F,N,L,"BERKELEY HOUSE, 26 - 28",FLAT 17,GILDREDGE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D758-0F63-E063-4704A8C00424},275000,04/06/2025 00:00,BN22 7PG,T,N,F,1A,,WARTLING ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D75B-0F63-E063-4704A8C00424},205000,30/04/2025 00:00,BN3 1AQ,F,N,L,12,,WATERLOO STREET,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D75C-0F63-E063-4704A8C00424},325000,13/02/2025 00:00,BN3 5HW,T,N,F,56,,GRANGE ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D75E-0F63-E063-4704A8C00424},180000,10/01/2025 00:00,BN2 1EW,F,N,L,SURREY HOUSE,11,EATON PLACE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D75F-0F63-E063-4704A8C00424},305000,03/06/2025 00:00,BN25 3HA,S,N,F,73,,VALE ROAD,,SEAFORD,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D762-0F63-E063-4704A8C00424},146000,27/05/2025 00:00,BN3 5GG,F,N,L,"TINTERN BANK, 30",APARTMENT 8,TURNER PLACE,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D764-0F63-E063-4704A8C00424},145000,23/05/2025 00:00,BN2 1DA,F,N,L,13,FLAT 4,BLOOMSBURY PLACE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D765-0F63-E063-4704A8C00424},149950,06/06/2025 00:00,BN23 8HW,F,N,L,57,,SNOWDON CLOSE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D769-0F63-E063-4704A8C00424},340000,16/05/2025 00:00,BN23 6AF,D,N,F,17,,PEYTON CLOSE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D76B-0F63-E063-4704A8C00424},765000,30/05/2025 00:00,BN2 1AJ,F,N,L,89,FLAT 3,MARINE PARADE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D76D-0F63-E063-4704A8C00424},426000,22/05/2025 00:00,BN25 2QA,F,N,L,MARINE VIEW,FLAT 2,CLAREMONT ROAD,,SEAFORD,LEWES,EAST SUSSEX,A,A
{38EDC0C2-D76F-0F63-E063-4704A8C00424},488000,16/06/2025 00:00,BN1 8LP,S,N,F,87,,MIDHURST RISE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D770-0F63-E063-4704A8C00424},275000,30/05/2025 00:00,BN2 3PF,F,N,L,75,GROUND FLOOR FLAT,WHIPPINGHAM ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D773-0F63-E063-4704A8C00424},210000,24/01/2025 00:00,BN2 3PH,F,N,L,72,,BONCHURCH ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D775-0F63-E063-4704A8C00424},1162500,14/05/2025 00:00,BN3 2PB,F,N,L,11,FLAT 1,THIRD AVENUE,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D777-0F63-E063-4704A8C00424},515000,22/05/2025 00:00,BN21 4NY,T,N,F,5,,HARDWICK ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C2-D779-0F63-E063-4704A8C00424},350000,06/01/2025 00:00,BN3 3RA,F,N,L,56,FLAT 4,CLARENDON VILLAS,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D77E-0F63-E063-4704A8C00424},392000,15/01/2025 00:00,BN3 5FQ,F,N,L,1B,FLAT 7,SHELLEY ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D79F-0F63-E063-4704A8C00424},190000,10/01/2025 00:00,BN2 3PH,F,N,L,68,,BONCHURCH ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D7DD-0F63-E063-4704A8C00424},215000,16/05/2025 00:00,BN1 6AA,F,N,L,16,FLAT 8,STANFORD AVENUE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D7ED-0F63-E063-4704A8C00424},364000,17/06/2025 00:00,BN3 2FH,F,N,L,31,FLAT 3,FIRST AVENUE,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D7EE-0F63-E063-4704A8C00424},280000,28/05/2025 00:00,BN3 3JH,F,N,L,THE AMBASSADORS,FLAT 23,WILBURY ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{38EDC0C2-D7FF-0F63-E063-4704A8C00424},595000,14/01/2025 00:00,BN8 6FE,D,Y,F,3,,DRESSAGE DRIVE,EAST HOATHLY,LEWES,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D807-0F63-E063-4704A8C00424},600000,27/01/2025 00:00,BN8 6FE,D,Y,F,20,,DRESSAGE DRIVE,EAST HOATHLY,LEWES,WEALDEN,EAST SUSSEX,A,A
{38EDC0C2-D80A-0F63-E063-4704A8C00424},150000,31/01/2025 00:00,BN1 6AA,F,N,L,4,FLAT 11,STANFORD AVENUE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{34222872-308B-4D2B-E063-4704A8C07853},270000,24/02/2025 00:00,BN22 8NG,T,N,F,4,,ANNINGTON ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-308D-4D2B-E063-4704A8C07853},305000,04/04/2025 00:00,BN23 6LL,S,N,F,11,,THE CIRCUS,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-308E-4D2B-E063-4704A8C07853},280000,14/03/2025 00:00,BN21 3SL,T,N,F,52,,LONGSTONE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-308F-4D2B-E063-4704A8C07853},195000,26/03/2025 00:00,BN22 8BB,T,N,F,45,,MELBOURNE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-3090-4D2B-E063-4704A8C07853},344000,31/03/2025 00:00,BN21 4LR,T,N,F,97B,,SOUTH STREET,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-3092-4D2B-E063-4704A8C07853},790000,28/03/2025 00:00,BN20 9AE,D,N,F,8,,GARNET DRIVE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-3094-4D2B-E063-4704A8C07853},225000,28/03/2025 00:00,BN22 9PH,T,N,F,6,,HAMPDEN AVENUE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-3095-4D2B-E063-4704A8C07853},323000,31/03/2025 00:00,BN22 7LL,T,N,F,68,,CHANNEL VIEW ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-3096-4D2B-E063-4704A8C07853},195000,11/03/2025 00:00,BN22 8AQ,T,N,F,104,,LANGNEY ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-3097-4D2B-E063-4704A8C07853},740000,31/03/2025 00:00,BN20 9DY,D,N,F,56,,PARKWAY,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-3099-4D2B-E063-4704A8C07853},480000,31/03/2025 00:00,BN21 2TJ,D,N,F,12,,TOVEY CLOSE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-309A-4D2B-E063-4704A8C07853},725000,25/03/2025 00:00,BN21 2NU,D,N,F,20,,KINGS DRIVE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-309C-4D2B-E063-4704A8C07853},475000,07/03/2025 00:00,BN21 1UY,D,N,F,21,,COBBOLD AVENUE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-309D-4D2B-E063-4704A8C07853},290000,28/03/2025 00:00,BN22 0AX,S,N,F,23,,TIMBERLEY ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-309E-4D2B-E063-4704A8C07853},370000,28/03/2025 00:00,BN22 8TQ,S,N,F,138,,RINGWOOD ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-309F-4D2B-E063-4704A8C07853},537000,19/03/2025 00:00,BN21 1UR,D,N,F,17,,STUART AVENUE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A0-4D2B-E063-4704A8C07853},185000,26/03/2025 00:00,BN20 7NX,F,N,L,"ENDCLIFFE COURT, 18",FLAT 4,CHESTERFIELD ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A2-4D2B-E063-4704A8C07853},413000,31/03/2025 00:00,BN21 2RQ,D,N,F,79,,BURTON ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A4-4D2B-E063-4704A8C07853},306000,26/03/2025 00:00,BN22 7ES,T,N,F,12,,ESHTON ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A5-4D2B-E063-4704A8C07853},245000,28/03/2025 00:00,BN21 3RT,T,N,F,104,,TIDESWELL ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A6-4D2B-E063-4704A8C07853},126000,27/03/2025 00:00,BN21 3LD,F,N,L,"HARFORD HOUSE, 10",FLAT 8,TRINITY TREES,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A7-4D2B-E063-4704A8C07853},290000,20/03/2025 00:00,BN20 8SF,S,N,F,38,,FILCHING ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A8-4D2B-E063-4704A8C07853},400000,28/03/2025 00:00,BN20 8SU,D,N,F,2,,BURROW DOWN CLOSE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30A9-4D2B-E063-4704A8C07853},365000,28/03/2025 00:00,BN20 8SF,D,N,F,26A,,FILCHING ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30AC-4D2B-E063-4704A8C07853},440000,31/03/2025 00:00,BN21 2SE,D,N,F,4,,BEVERINGTON ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30AE-4D2B-E063-4704A8C07853},385000,26/03/2025 00:00,BN23 6DY,D,N,F,7,,BEATTY ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30AF-4D2B-E063-4704A8C07853},320000,26/03/2025 00:00,BN23 6AU,T,N,F,10,,CORNWALLIS CLOSE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B1-4D2B-E063-4704A8C07853},247500,24/03/2025 00:00,BN21 4JE,F,N,L,"PARK LODGE, 2",FLAT 14,BLACKWATER ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B2-4D2B-E063-4704A8C07853},365000,26/03/2025 00:00,BN23 6AE,S,N,F,57,,AYLESBURY AVENUE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B3-4D2B-E063-4704A8C07853},245000,07/03/2025 00:00,BN23 7QB,S,N,F,38,,KIPLING WALK,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B5-4D2B-E063-4704A8C07853},287000,04/04/2025 00:00,BN22 8RP,S,N,F,95,,NORTHBOURNE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B6-4D2B-E063-4704A8C07853},292500,28/03/2025 00:00,BN22 0DJ,T,N,F,279,,BRODRICK ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B7-4D2B-E063-4704A8C07853},258000,25/03/2025 00:00,BN23 7RP,T,N,F,15,,SWALLOW CLOSE,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B8-4D2B-E063-4704A8C07853},245000,31/03/2025 00:00,BN23 7RG,S,N,F,43,,MAGPIE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30B9-4D2B-E063-4704A8C07853},350000,27/02/2025 00:00,BN22 9RA,S,N,F,129,,BRODRICK ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30BB-4D2B-E063-4704A8C07853},400000,05/02/2025 00:00,BN20 8AL,T,N,F,37,,VICARAGE ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{34222872-30BC-4D2B-E063-4704A8C07853},727500,07/03/2025 00:00,BN21 2LE,D,N,F,19,,SELWYN ROAD,,EASTBOURNE,EASTBOURNE,EAST SUSSEX,A,A
{38EDC0C3-BF7B-0F63-E063-4704A8C00424},80000,16/04/2025 00:00,BN11 4AQ,F,N,L,67,FLAT 3,RICHMOND ROAD,,WORTHING,WORTHING,WEST SUSSEX,B,A
{38EDC0C3-BF8E-0F63-E063-4704A8C00424},300000,20/05/2025 00:00,BN17 6SX,T,N,F,24,,BUTTERMERE WAY,,LITTLEHAMPTON,ARUN,WEST SUSSEX,B,A
{38EDC0C3-BF91-0F63-E063-4704A8C00424},245000,27/05/2025 00:00,BN15 0AD,S,N,F,63,,ABBEY ROAD,SOMPTING,LANCING,ADUR,WEST SUSSEX,B,A
{38EDC0C3-BF94-0F63-E063-4704A8C00424},228000,23/05/2025 00:00,BN13 3JB,F,N,L,59,,BRAMBLE LANE,,WORTHING,WORTHING,WEST SUSSEX,B,A
{38EDC0C3-BF95-0F63-E063-4704A8C00424},610000,30/05/2025 00:00,BN17 6JX,O,N,F,ELM FIELD,,TODDINGTON LANE,WICK,LITTLEHAMPTON,ARUN,WEST SUSSEX,B,A
{38EDC0C3-BF9A-0F63-E063-4704A8C00424},400000,05/06/2025 00:00,BN11 4AJ,D,N,F,WEIGHED IN,,BECCLES ROAD,,WORTHING,WORTHING,WEST SUSSEX,B,A
{38EDC0C3-BF9E-0F63-E063-4704A8C00424},930000,12/05/2025 00:00,BN11 3QG,O,N,F,111,,MARINE PARADE,,WORTHING,WORTHING,WEST SUSSEX,B,A
{38EDC0C3-BFA1-0F63-E063-4704A8C00424},1047500,31/03/2025 00:00,BN18 9DJ,O,N,F,55,,TARRANT STREET,,ARUNDEL,ARUN,WEST SUSSEX,B,A
{38EDC0C3-BFA4-0F63-E063-4704A8C00424},165000,09/05/2025 00:00,BN18 0FE,F,N,L,THE GOODWOOD WING,FLAT 4,TORTINGTON MANOR,TORTINGTON,ARUNDEL,ARUN,WEST SUSSEX,B,A
{38EDC0C3-BFA5-0F63-E063-4704A8C00424},235000,21/02/2025 00:00,BN17 7AG,T,N,F,9,,HOWARD PLACE,,LITTLEHAMPTON,ARUN,WEST SUSSEX,B,A
{2D4D7609-755D-BDF9-E063-4804A8C0672F},270000,07/01/2025 00:00,BN22 0QP,S,N,F,54,,WENT HILL GARDENS,,EASTBOURNE,WEALDEN,EAST SUSSEX,A,A
{2D4D7609-7562-BDF9-E063-4804A8C0672F},440000,06/01/2025 00:00,BN2 8FN,D,N,F,19,,WINTON AVENUE,SALTDEAN,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{2D4D7609-7563-BDF9-E063-4804A8C0672F},710000,21/01/2025 00:00,BN3 5HF,T,N,F,36,,LINTON ROAD,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{2D4D7609-7564-BDF9-E063-4804A8C0672F},745000,22/01/2025 00:00,BN3 7LB,S,N,F,55,,HOLMES AVENUE,,HOVE,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{2D4D7609-7578-BDF9-E063-4804A8C0672F},369950,10/01/2025 00:00,BN26 6DP,S,N,F,43,,GOSFORD WAY,,POLEGATE,WEALDEN,EAST SUSSEX,A,A
{2D4D7609-7589-BDF9-E063-4804A8C0672F},427500,09/01/2025 00:00,BN2 4LB,S,N,F,20,,NORWICH DRIVE,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{2D4D7609-758A-BDF9-E063-4804A8C0672F},317000,10/01/2025 00:00,BN22 0NY,S,N,F,124,,SEVEN SISTERS ROAD,,EASTBOURNE,WEALDEN,EAST SUSSEX,A,A
{2D4D7609-7590-BDF9-E063-4804A8C0672F},942000,06/01/2025 00:00,BN1 6NH,S,N,F,47,,FRIAR ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{2D4D7609-7592-BDF9-E063-4804A8C0672F},640000,06/01/2025 00:00,BN1 4NW,T,N,F,8,,GERARD STREET,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
{2D4D7609-7593-BDF9-E063-4804A8C0672F},590000,10/01/2025 00:00,BN24 6NU,D,N,F,256,,COAST ROAD,PEVENSEY BAY,PEVENSEY,WEALDEN,EAST SUSSEX,A,A
{2D4D7609-7595-BDF9-E063-4804A8C0672F},467000,08/01/2025 00:00,BN43 5XL,S,N,F,126,,GREENACRES,,SHOREHAM-BY-SEA,ADUR,WEST SUSSEX,A,A
{2D4D7609-75AE-BDF9-E063-4804A8C0672F},285000,10/01/2025 00:00,BN12 6LT,S,N,F,48,,COLERIDGE CRESCENT,GORING BY SEA,WORTHING,WORTHING,WEST SUSSEX,A,A
{2D4D7609-75B9-BDF9-E063-4804A8C0672F},390000,08/01/2025 00:00,BN2 4AH,T,N,F,26,,RILEY ROAD,,BRIGHTON,BRIGHTON AND HOVE,BRIGHTON AND HOVE,A,A
